FID,X,Y,TWI,Curvatura,Declividade,Elevacao,Aspecto,Geologia,Uso,class
119,371946,7347138,5.29791593552,0.00149276794,35.00283050540,123.95654296900,280.433471680,2,90,1
120,371658,7347211,7.58067131042,-0.01092478819,11.79544353490,2.48297977448,271.439971924,2,30,1
121,373638,7347284,3.21994924545,-0.00709058158,21.78021240230,14.48589324950,232.719696045,2,90,1
122,372051,7347313,3.47162699699,-0.00017385394,31.85390090940,155.18037414600,323.282043457,65,20,1
123,373124,7347347,3.63876581192,0.00560836960,27.73070716860,42.28518676760,148.549316406,2,90,1
124,373849,7347447,4.85628700256,-0.01410010457,28.57059478760,52.26003646850,139.243637085,2,20,1
125,373367,7347570,2.95442628860,-0.00710718427,27.52337074280,53.85210800170,148.607894897,2,90,1
126,371933.4667,7347634.588,6.28339290619,0.00061940425,33.16337966920,47.53638458250,295.764923096,2,30,1
127,371923.9063,7347689.031,3.27649760246,0.00555258524,37.06031417850,24.20172119140,298.226074219,2,30,1
128,372536,7347728,5.24413585663,-0.00908362027,34.45750427250,25.57762908940,60.791450501,65,30,1
129,373697,7347730,4.43221139908,-0.00813063886,30.72761917110,151.23144531300,157.170791626,65,90,1
130,372376,7347832,4.46455049515,0.00322865020,24.72109985350,30.01114845280,317.043975830,65,30,1
131,372941,7347998,3.60954833031,-0.01210510172,15.14378833770,6.60908699036,298.913177490,65,30,1
132,373058,7348081,3.59953212738,-0.00573513424,28.66676139830,30.54110527040,323.792419434,65,30,1
133,373085,7348103,3.15035390854,-0.00417736452,23.18883132930,29.56752967830,328.964965820,65,30,1
134,373085,7348103,3.78586800000,3.78586800000,24.40774700000,29.56753000000,327.685760000,65,30,1
135,373158,7348156,4.61719131470,-0.00852716248,21.56494331360,30.23019981380,322.199676514,65,30,1
136,373302,7348245,5.86811685562,-0.00984551851,15.79193496700,34.97568130490,316.737854004,65,20,1
137,373513.4115,7348380.505,4.14025163651,0.00208509131,43.68532943730,95.91963958740,309.282958984,65,90,1
138,373334,7348443,3.41942691803,-0.01140333060,18.12388801570,19.76404190060,305.978271484,65,30,1
139,373418,7348474,3.68717384338,0.00030005749,26.60417175290,35.62966918950,307.399688721,65,20,1
140,373481,7348487,7.14459514618,-0.00654943194,15.43968296050,34.91998672490,347.294464111,65,90,1
141,373978,7347581,4.30500078201,-0.01158555504,34.02107620240,35.62447357180,91.688049316,2,20,1
142,373971,7347624,3.75507664680,-0.01724562980,35.06731796260,34.82037734990,59.181346893,65,20,1
143,374231,7347807,5.39702939987,-0.01098301355,19.92059516910,12.28707790370,129.376708984,2,30,1
144,374080,7347856,6.54083967209,0.00008858530,26.80047988890,49.94193267820,180.644973755,65,90,1
145,374437,7348062,4.70387268066,-0.02123600803,19.92075347900,55.11418151860,100.898605347,2,90,1
146,375215,7348749,3.33290791512,-0.00855843350,19.64105987550,34.96390914920,116.830833435,2,90,1
147,375221,7348759,5.16818189621,-0.01190087758,21.73439216610,36.08774566650,117.845260620,2,90,1
148,375682,7348815,4.02521896362,-0.00374931446,28.18175506590,20.49674415590,131.170715332,2,20,1
149,375711,7348857,5.15532922745,0.00600355258,24.77268981930,17.39791679380,113.472549438,2,20,1
150,375217.0664,7349087.651,4.72549343109,-0.00202381308,31.82554626460,129.67643737800,160.834350586,65,90,1
151,379591,7352652,4.19576168060,-0.01240391005,24.31241035460,11.28166866300,134.184921265,2,30,1
152,379634,7352698,7.07594823837,-0.01890220307,16.03279495240,5.50639820099,115.218528748,2,30,1
153,379303,7352812,4.36377429962,0.00001539316,26.98565483090,20.04534149170,359.505798340,2,30,1
154,377535,7352870,4.24058485031,-0.04562729970,23.36314964290,16.52991867070,16.729843140,65,90,1
155,376851,7353049,4.61140918732,-0.01836583205,26.42233276370,8.16253185272,88.647010803,2,30,1
156,376778,7353100,5.41862535477,-0.01878732629,21.75156974790,40.25185775760,96.379058838,2,90,1
157,379144,7353157,7.02277278900,-0.02406719700,14.01349735260,10.54997253420,144.762725830,65,30,1
158,376797,7353183,5.25499963760,-0.00175732933,27.57062721250,44.77903366090,100.099601746,2,90,1
159,379188,7353226,5.61683511734,-0.00401690789,6.22543430328,8.01323890686,52.274707794,65,30,1
160,376611,7353297,4.38135147095,-0.00842730328,26.58053398130,9.98255443573,322.303649902,2,20,1
161,376766,7353544,5.47594642639,-0.01049310528,14.09963989260,7.57849121094,231.531982422,2,90,1
162,377099,7353932,9.01970767975,-0.00606586598,6.18659639359,1.13637900352,318.357971191,2,90,1
163,377247,7353988,5.88843774796,-0.01130799111,14.00481987000,6.93369579315,318.743041992,65,90,1
164,376841,7354165,4.45236873627,-0.01891265810,19.26595687870,5.33796977997,266.338897705,2,90,1
165,377383,7354379,4.58052015305,-0.01138621755,27.13415908810,13.50446891780,279.299072266,2,90,1
166,377400,7354452,4.80127716064,-0.02154757082,22.34081459050,9.36975860596,282.587615967,2,90,1
167,377410,7354452,4.03187084198,-0.01976432092,35.36120224000,14.52309226990,284.917419434,2,90,1
168,377535.0937,7354527.194,2.81414461136,0.00781036820,30.94521713260,68.98222351070,17.409183502,2,90,1
169,377535.0937,7354527.194,4.30492400000,4.30492400000,28.37244200000,68.98222400000,17.409184000,2,90,1
170,377584.7938,7354582.006,4.15744304657,0.00372932618,38.03877639770,45.69155883790,323.597198486,2,90,1
171,377715.4625,7354614.55,3.36652040482,0.00256557809,34.61305999760,55.50190734860,324.763671875,65,90,1
172,377719,7354677,4.89114475250,-0.01808876172,16.72619628910,6.98177433014,334.005187988,2,90,1
173,380247,7355075,3.11185240746,0.00921689346,65.80791473390,183.38630676300,335.578704834,65,90,1
174,380188,7355077,4.31979846954,-0.01537165046,33.86004257200,25.91223907470,277.485137939,65,90,1
175,380573,7355121,4.95626258850,0.00438008737,26.23144721980,135.14062500000,359.418365479,65,90,1
176,380890,7355173,5.18646907806,-0.00032022822,26.71403694150,65.00498962400,89.917816162,2,90,1
177,380692,7355273,5.38382101059,0.01767745614,28.84728240970,102.13093566900,340.628234863,65,90,1
178,381065,7355286,5.47035884857,-0.01951108128,22.82974433900,10.28103828430,175.213912964,2,90,1
179,380230,7355402,5.34460973740,0.00053848093,13.42476081850,189.98159790000,180.901168823,65,90,1
180,380427,7355556,5.45882606506,-0.00448846305,27.06823921200,169.91760253900,172.772201538,65,90,1
181,380097,7355650,5.31922245026,-0.00095250492,23.78263664250,210.02996826200,353.915679932,65,90,1
182,379676,7355706,5.67666959763,0.00168175274,25.61734390260,190.37576293900,245.098159790,65,90,1
183,381355,7355736,3.58451437950,0.00719031226,29.03040504460,26.77646636960,204.000381470,2,90,1
184,378847,7355804,5.60779190063,-0.02131439745,18.27450180050,7.47847032547,296.540710449,65,90,1
185,381307,7355824,6.14829349518,-0.00740838377,9.70205307007,35.09121322630,250.965301514,2,90,1
186,379331,7355938,3.66987729073,0.01287990622,27.00302886960,185.17474365200,226.217346191,65,90,1
187,380895,7356004,3.01206588745,0.00045878356,26.19254302980,119.26980590800,22.163799286,65,90,1
188,379107.6353,7356031.792,5.45425271988,0.00071968511,18.89329910280,64.99707031250,310.659759521,65,90,1
189,379289,7356161,12.44157791140,-0.58625608683,1.94106268883,4.99974298477,327.428039551,65,90,1
190,381050,7356277,5.04770040512,0.00697555067,32.71705627440,91.51044464110,107.847145081,65,90,1
191,381007,7356383,6.07281589508,-0.00274801091,7.87295675278,115.01254272500,89.969062805,65,90,1
192,378948,7356580,3.61927509308,-0.01779266633,15.09500980380,2.29215002060,326.895629883,2,90,1
193,379331.1667,7356869.344,5.45766401291,0.00476446375,27.09522056580,20.93483734130,334.631256104,65,90,1
194,380392,7357192,4.27669858932,-0.00006153993,34.77697372440,87.62624359130,85.445053101,65,90,1
195,379740.3229,7357240.187,6.68201208115,-0.00808783155,11.33861351010,5.02631616592,0.304541230,65,90,1
196,380389,7357243,3.86622762680,0.00610876875,22.72119140630,85.26066589360,78.496429443,65,90,1
197,380401,7357501,5.07671165466,-0.00996494200,10.60371112820,2.37633514404,347.489746094,65,20,1
